concessionaria;n_ai_ni;data_da_infracao;trecho;dispositivo_infringido;decisao;valor_da_penalidade;pagamento;data;status
RMS;NI/018/URRS/2012;04/07/2012;Ramal do Porto de Pelotas;Inciso XXIV, Item 9.1, Cláusula Nona,  Contrato de Concessão;Multa;404700;0;;SUSPENSO
RMS;NI/019/URRS/2012;04/07/2012;Porto do Rio Grande;Inciso III, Item 9.1, Cláusula Nona,  Contrato de Concessão;Advertência;0;0;;SUSPENSO
RMS;NI/75/2012/GEAFA/SUCAR;10/07/2012;General Luz / Uruguaiana;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso XIV;Multa;217700;0;;EM TRÂMITE
RMS;NI/76/2012/GEAFA/SUCAR;10/07/2012;General Luz / Uruguaiana;Contrato de Arrendamento, Cláusula 4ª, inciso III;Multa;217700;0;;EM TRÂMITE
RMS;NI/77/2012/GEAFA/SUCAR;10/07/2012;General Luz / Uruguaiana;Contrato de Arrendamento, Cláusula 4ª, inciso X;Cancelamento;0;0;;ARQUIVADO-CANCELADO
MRS;NI/013/GEFER/2012;12/07/2012;Engº Manoel Feio a Barra do Piraí, Barra do Piraí a Juiz de Fora;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;287800;41418;05/06/2013;SUSPENSO
MRS;NI/014/GEFER/2012;12/07/2012;Engº Manoel Feio a Barra do Piraí;Inciso X, Clásula Quarta, Contrato de Arrendamento;Multa;1907697,24;41418;05/06/2013;SUSPENSO
MRS;NI/020/GEFER/2012;12/07/2012;;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;287800;41400;27/05/2013;ARQUIVADO-QUITADO
RMS;NI/028/URRS/2013;23/07/2012;Cruz Alta a Santa Maria - km 114;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;0;0;;EM TRÂMITE
RMS;NI/030/URRS/2013;23/07/2012;Pátio de Santa Rosa, Pátio de Giruá, Cruz Alta a Santa Maria, Pátio de Ijuí;Inciso X, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;0;0;;EM TRÂMITE
RMS;NI/031/URRS/2013;23/07/2012;Pát io de Ijuí, Pátio de Giruá, Cruz Alta a Santa Maria;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;EM TRÂMITE
FCA;AI/255/URMG/2013;09/08/2012;Garças de Minas a Barra Mansa;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;1168440,75;0;;SUSPENSO
RMS;NI/008/GECOF/2013;27/08/2012;Bexiga a Professor Parreira;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;552083,37;0;;SUSPENSO
RMS;NI/009/GECOF/2013;27/08/2012;Paula Souza - Presidente Epitácio;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;134900;0;;SUSPENSO
RMS;NI/017/URRS/2013;27/08/2012;Ourinhos a Maringá;Inciso IX, Parágrafo 9.1, Cláusula Nona, Contrato de Concessão c/c Res. 2748/2008.;Multa;217700;0;;SUSPENSO
RMS;NI/019/URRS/2013;27/08/2012;Maringá a Cianorte;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/020/URRS/2013;27/08/2012;Maringá a Cianorte e Apucarana a Uvaranas;Parágrafo III, Cláusula 4ª, Contrato de Arrendamento;Multa;511420,7;0;;SUSPENSO
RMS;NI/021/URRS/2013;27/08/2012;Ourinhos a Cianorte, Apucarana a Uvaranas;Inciso I, Artigo 4º, RTF;Multa;50000;0;;SUSPENSO
RMS;NI/01/2013/GECOF/SUFER;28/08/2012;Santo Ângelo / Dilermano Aguiar;Contrato de Arrendamento, Cláusula 4ª, inciso X;Multa;552083,37;0;;SUSPENSO
RMS;NI/03/2013/GECOF/SUFER;28/08/2012;Santo Ângelo / Dilermano Aguiar;Contrato de Arrendamento, Cláusula 4ª, inciso IX;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;NI/04/2013/GECOF/SUFER;28/08/2012;Santo Ângelo / Dilermano Aguiar;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso IX c/c Decreto nº 1.832/1996, art. 4º, inciso II;Multa;134900;0;;SUSPENSO
RMS;NI/020/URRS/2012;04/09/2012;General Luz a Uruguaiana;Inciso IX, Cláusula Nona, Contrato de Concessão c/c Res. nº 2.748/2008.;Multa;809400;0;;SUSPENSO
RMS;NI/021/URRS/2012;04/09/2012;General Luz a Uruguaiana;Inciso X, Cláusula Nona, Contrato de Concessão;Multa;809400;0;;SUSPENSO
MRS;NI/021/GEFER/2012;06/09/2012;Pátios de Valongo e Piaçaguera;Inciso XIX, Item 9.1, Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;NI/011/URRS/2013;18/09/2012;Roca Sales a Passo Fundo;Cláusula Nona, Inciso XIV, Parágrafo 9.1, Contrato de Concessão;Multa;134900;0;;SUSPENSO
RMS;NI/012/URRS/2013;18/09/2012;Roca Sales a Passo Fundo;Cláusula Nona, Inciso X, Parágrafo 9.1, Contrato de Concessão;Multa;134900;0;;SUSPENSO
RMS;NI/013/URRS/2013;18/09/2012;Roca Sales a Passo Fundo;Cláusula Quarta, Parágrafo III, Contrato de Arrendamento;Multa;511420,62;0;;SUSPENSO
RMS;NI/014/URRS/2013;18/09/2012;Roca Sales a Passo Fundo;Cláusula Quarta, Item X, Contrato de Arrendamento;Multa;511420,62;0;;SUSPENSO
RMS;NI/015/URRS/2013;18/09/2012;Roca Sales a Passo Fundo;Cláusula Quarta, Item XII, Contrato de Arrendamento;Multa;511420,62;0;;SUSPENSO
RMS;NI/016/URRS/2013;18/09/2012;Roca Sales a Passo Fundo;Cláusula Quarta, Item IX, Contrato de Arrendamento;Multa;511420,62;0;;SUSPENSO
FCA;NI/069/GEAFA/2012;21/09/2012;Araguari;Contrato de Arrendamento, Cláusula 4, inciso X;Multa;1099403;0;;SUSPENSO
FCA;NI/67/2012/GEAFA/SUCAR;21/09/2012;Araguari;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso XIV;Multa;100000;0;;EM TRÂMITE
FCA;NI/068/GEAFA/2012;21/09/2012;Araguari;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso XIV;Multa;100000;119382,7;01/12/2014;ARQUIVADO-QUITADO
RMS;NI/010/URRS/2013;25/09/2012;Oficina de Vagões de Mafra;Cláusula Nona, Parágrafo 9.1, Inciso XIX, Contrato de Concessão.;Multa;404700;0;;SUSPENSO
RMP;NI/016/URSP/2012;26/09/2012;Pátio de Jundiaí;Inciso I, Art. 4º, RTF;Multa;50000;0;;SUSPENSO
RMP;NI/017/URSP/2012;26/09/2012;Pátio de Jundiaí;Inciso IX, item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;134200;0;;SUSPENSO
RMS;NI/009/URRS/2013;26/09/2012;Rio Negrinho a Jaraguá do Sul;Cláusula Nona, Parágrafo 9.1, Inciso XIV, Contrato de Concessão.;Multa;134900;0;;SUSPENSO
FCA;NI/071/GEAFA/2012;05/10/2012;Toda Malha FCA;Artigo 3 do RTF;Multa;50000;69612,3;03/04/2014;ARQUIVADO-QUITADO
RMO;NI/030/GECOF/2013;08/10/2012;Anisio de Moraes a George Oeterer a Mairinque a Rio Branco;Inciso IX, Clausula Quarta , Contrato de Arrendamento;Multa;140500;0;;EM TRÂMITE
RMO;NI/073/GEAFA/2012;08/10/2012;Anisio de Moraes a George Oeterer a Mairinque a Rio Branco;Artigo 3º RTF;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMP;NI/001/GECOF/2014;08/10/2012;Pátios de Brotas, Passagem, Araraquara, Matão, Carajás e Juquiá;Contrato de Arrendamento, Cláusula 4ª, inciso IX;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMP;NI/072/GEAFA/2012;08/10/2012;Pátios de Brotas, Passagem, Araraquara, Matão, Carajás e Juquiá;Art. 3º, RTF;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMP;NI/020/URSP/2012;09/10/2012;Rio Preto Paulista - Bueno de Andrade;Inciso I, Art. 4º, RTF;Multa;50000;0;09/01/2020;ARQUIVADO-QUITADO
RMP;NI/021/URSP/2012;09/10/2012;Rio Preto Paulista - Bueno de Andrade;Inciso IX, item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;134200;0;09/01/2020;ARQUIVADO-QUITADO
FCA;NI/002/URRJ/2012;15/10/2012;Três Rios a Bararão de Camargo;Inciso XIV, Item 9.1 do Contrato de Concessão;Multa;50000;0;;EM TRÂMITE
RMS;NI/02/2013/COFER-URRS/GECOF/SUFER;15/10/2012;Passo Fundo / Cruz Alta / Santa Rosa / Santa Maria;Contrato de Concessão, Cláusula 9ª, Item 9.1, Inciso XIV;Multa;809400;0;;SUSPENSO
RMS;NI/03/2013/COFER-URRS/GECOF/SUFER;15/10/2012;Passo Fundo / Cruz Alta / Santa Rosa / Santa Maria;Contrato de Concessão, Cláusula 9ª, Item 9.1, Inciso XXIV;Multa;809400;0;;SUSPENSO
RMS;NI/04/2013/COFER-URRS/GECOF/SUFER;15/10/2012;Passo Fundo / Cruz Alta / Santa Rosa / Santa Maria;Contrato de Arrendamento, Cláusula 4ª, Item III;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;NI/05/2013/COFER-URRS/GECOF/SUFER;15/10/2012;Passo Fundo / Cruz Alta / Santa Rosa / Santa Maria;Contrato de Arrendamento, Cláusula 4ª, Item X;Multa;50000;0;;SUSPENSO
RMS;NI/07/2013/COFER-URRS/GECOF/SUFER;15/10/2012;Passo Fundo / Cruz Alta / Santa Rosa / Santa Maria;Contrato de Arrendamento, Cláusula 4ª, Item IX;Multa;50000;0;;EM TRÂMITE
RMS;NI/08/2013/COFER-URRS/GECOF/SUFER;15/10/2012;Passo Fundo / Cruz Alta / Santa Rosa / Santa Maria;Contrato de Concessão, Cláusula 9ª, Item 9.1, Inciso IX;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;NI/001/URRJ/2013;17/10/2012;Recreio a Campos dos Goytacases;Inciso XIV, Clausula nona, Item 9.1 do Contrato de Concessão.;Multa;205800;265943,4;30/04/2015;ARQUIVADO-QUITADO
RMS;NI/024/URSP/2012;23/10/2012;Ourinhos a Presidente Prudente;Cláusula Nona, Item 9.1, Inciso IX, Contrato de Concessão;Multa;134900;0;;SUSPENSO
RMS;NI/25/2012/URSP;30/10/2012;Ourinhos;Decreto nº 1.832/96, artigo 4º, inciso I;Multa;50000;0;;EM TRÂMITE
RMS;NI/26/2012/URSP;30/10/2012;Ourinhos;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso IX;Multa;134900;0;;SUSPENSO
RMS;NI/022/URRS/2012;30/10/2012;Santo Ângelo a Dilermando de Aguiar;Inciso XXIV do Parágrafo 9.1 da Cláusula Nona do Contrato de Concessão.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;NI/023/URRS/2012;30/10/2012;Santo Ângelo a Dilermando de Aguiar;Inciso XIV do Parágrafo 9.1 da Cláusula Nona do Contrato de Concessão.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;NI/024/URRS/2012;30/10/2012;Santo Ângelo a Dilermando de Aguiar;Inciso X do Parágrafo 9.1 da Cláusula Nona do Contrato de Concessão.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;NI/025/URRS/2012;30/10/2012;Santo Ângelo a Dilermando de Aguiar;Parágrafo III da Cláusula Quarta do Contrato de Arrendamento.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;NI/026/URRS/2012;30/10/2012;Santo Ângelo a Dilermando de Aguiar;Art.4°, inciso II do RTF.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
MRS;NI/024/URSP/2013;12/11/2012;Arará a Japeri;Inciso V, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;158500;41708;31/03/2014;SUSPENSO
MRS;NI/025/URSP/2013;12/11/2012;Arará a Japeri;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;2054071,2;0;31/12/1899;SUSPENSO
MRS;NI/026/URSP/2013;12/11/2012;Arará/RJ;Inciso IV, Cláusula Quarta, Contrato de arrendamento;Multa;2054071,2;0;31/12/1899;SUSPENSO
MRS;NI/027/URSP/2013;12/11/2012;Arará a Japeri;Inciso X, Clásula Quarta, Contrato de Arrendamento;Multa;2054071,2;0;31/12/1899;SUSPENSO
MRS;NI/028/URSP/2013;12/11/2012;entre São Paulo e Rio de Janeiro;Inciso IX, Cláusula Quarta, Contrato de arrendamento;Multa;2054071,2;0;31/12/1899;SUSPENSO
RMO;NI/005/GECOF/2013;13/11/2012;Mairinque a Bauru;Inciso X, Cláusula Quarta Contrato de Arrendamento;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FTL;AI/001/URCE/2012;14/11/2012;Ramal de Pecém;Inciso IX, Item 9.1 do Contrato de Concessão.;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;AI/451/URRS/2012;22/11/2012;Curitiba a Rio Negro a Mafra a São Francisco do Sul  a Curitiba a Rio Branco do Sul;Paragrafo III, Cláusula Quarta do Contrato de Arrendamento;Multa;511420,65;0;;ARQUIVADO-CANCELADO
RMS;AI/454/URRS/2013;22/11/2012;Curitiba a Rio Negro a Mafra a São Francisco do Sul a Curitiba a Rio branco do Sul;Inciso I,  Artigo 4º do RTF;Multa;50000;0;;SUSPENSO
RMS;AI/502/URRS/2012;29/11/2012;Mafra a Passo Fundo;Item X, Cláusula Quarta, Contrato de Arrendamento;Multa;553614,86;0;;SUSPENSO
RMS;AI/503/URRS/2012;29/11/2012;Mafra a Passo Fundo;Item IX, Cláusula Quarta do Contrato de Arrendamento;Multa;553614,86;0;;SUSPENSO
RMS;AI/505/URRS/2012;29/11/2012;Mafra a Passo Fundo;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;511420,65;0;;SUSPENSO
RMS;NI/079/GEAFA/2012;07/12/2012;Vacaria a Roca Sales;Inciso XIV do item 9.1 da Cláusula Nona do contrato de concessão;Multa;134900;0;;SUSPENSO
RMS;NI/080/GEAFA/2012;07/12/2012;Vacaria a Roca Sales;Item III da Cláusula Quarta do contrato de arrendamento;Multa;511420,62;0;;SUSPENSO
RMS;NI/081/GEAFA/2012;07/12/2012;Vacaria a Roca Sales;Inciso IX do item 9.1 da Cláusula Nona do Contrato de Concessão c/c Inciso II, Art. 4º, Decreto Lei nº 1832/1996.;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;NI/082/GEAFA/2012;07/12/2012;Vacaria a Roca Sales;Inciso X do Item 9.1 da Cláusula nona do Contrato de Concessão.;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;NI/083/GEAFA/2012;07/12/2012;Vacaria a Roca Sales;Inciso X da Cláusula Quarta do contrato de arrendamento;Multa;511420,62;0;;SUSPENSO
RMS;NI/084/GEAFA/2012;07/12/2012;Vacaria a Roca Sales;Inciso XIX do Item 9.1 da Cláusula  Nona do contrato de concessão;Multa;404700;0;;SUSPENSO
RMS;NI/085/GEAFA/2012;07/12/2012;Vacaria a Roca Sales;Item XII da Cláusula Quarta do contrato de arrendamento;Multa;511420,62;0;;SUSPENSO
RMS;NI/086/GEAFA/2012;07/12/2012;Vacaria a Roca Sales;Item XII da Cláusula Quarta do contrato de arrendamento;Multa;511420,62;0;;SUSPENSO
FERROESTE;NI/024/GECOF/2013;12/12/2012;Toda a malha;Inciso X, Item 9.1, Cláusula Nona, Contrato de Concessão;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FTL;NI/025/GECOF/2013;12/12/2012;Toda a malha;Inciso IX, Item 9.1 do Contrato de Concessão.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMP;NI/019/GECOF/2013;12/12/2012;Toda a malha;Inciso IX, item 9.1, Cláusula Nona, Contrato de Concessão.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;AI/453/URRS/2013;20/12/2012;Patio Indrustrial a Lages  Ramal de Estrela a Lages a Mafra;Inciso I,  Artigo 4º do RTF;Multa;50000;0;;SUSPENSO
FCA;NI/007/GECOF/2013;31/01/2013;Araguari;Inciso XIV do item 9.1 da Cláusula Nona do Contrato de Concessão;Multa;205800;0;;SUSPENSO
FCA;NI/001/URMG/2013;04/02/2013;Montes Claros a Prudente Moraes;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;1040067,75;0;;EM TRÂMITE
FCA;NI/003/URMG/2013;04/02/2013;Montes Claros a Prudente Moraes;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;1040067,75;0;;EM TRÂMITE
FCA;NI/002/URMG/2013;04/02/2013;Montes Claros a Prudente Moraes;Inciso VII, Cláusula Quarta, Contrato de Arrendamento;Multa;1040067,75;0;;EM TRÂMITE
RMP;NI/055/URSP/2014;06/02/2013;Araraquara - Rio Preto Paulista, km 198,47;Inciso IX, item 9.1, Cláusula Nona, Contrato de Concessão.;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMP;NI/016/GECOF/2013;07/02/2013;Toda a malha;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso II;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMO;NI/017/GECOF/2013;12/03/2013;Sorocaba;Inciso IX do Item 9.1 da Clausula Nona do Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FERROESTE;NI/032/GECOF/2013;14/03/2013;Guarapuava;§ 1º, Artigo 5º, Resolução nº 1431/2006;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMO;NI/002/URSP/2013;19/03/2013;Trecho Ferroviário de Indubrasil a Corumbá;Artigo 12 do RTF;Multa;0;0;;EM TRÂMITE
RMO;NI/003/URSP/2013;19/03/2013;Trecho Ferroviário de Indubrasil a Corumbá;Inciso XIV do Item 9.1 da Clausula Nona do Contrato de Concessão;Multa;0;0;;EM TRÂMITE
RMO;NI/004/URSP/2013;19/03/2013;Trecho Ferroviário de Indubrasil a Corumbá;Artigo 4º, Inciso I do RTF;Multa;0;0;;EM TRÂMITE
RMP;NI/011/URSP/2013;23/04/2013;Segmento de Nova Odessa/SP - Itirapina/SP;Inciso XIV, Item 9.1, Cláusula Nona do Contrato de Concessão.;Multa;248967,84;0;09/01/2020;ARQUIVADO-QUITADO
RMP;NI/012/URSP/2013;23/04/2013;Segmento de Nova Odessa/SP - Itirapina/SP;Art. 12 do RTF;Multa;97760;0;10/01/2020;ARQUIVADO-QUITADO
RMP;NI/013/URSP/2013;23/04/2013;Segmento de Nova Odessa/SP - Itirapina/SP;Inciso IX, item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;248967,84;0;09/01/2020;ARQUIVADO-QUITADO
RMP;NI/007/URSP/2013;06/05/2013;São José do Rio Preto;Inciso XIV, Item 9.1, Cláusula Nona do Contrato de Concessão.;Multa;134000;0;;SUSPENSO
RMP;NI/006/URSP/2013;06/05/2013;Pátio de São José do Rio Preto;Inciso IX, item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;134000;0;;EM TRÂMITE
RMP;NI/008/URSP/2013;06/05/2013;São José do Rio Preto;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMP;NI/009/URSP/2013;06/05/2013;São José do Rio Preto;Art. 12 do RTF;Multa;50000;0;;EM TRÂMITE
RMP;NI/005/URSP/2013;07/05/2013;Pátio de São José do Rio Preto;Inciso IX, item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;134000;0;;EM TRÂMITE
MRS;NI/018/URSP/2013;22/05/2013;Itaguaí/RJ;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;158500;41677;28/02/2014;SUSPENSO
MRS;NI/020/URSP/2013;22/05/2013;Mendes/RJ;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;158500;41751;14/05/2014;SUSPENSO
RMP;NI/014/URSP/2013;03/06/2013;Araraquara - Pradópolis e Araraquara - São José do Rio Preto;Inciso XIV, Item 9.1, Cláusula Nona do Contrato de Concessão.;Multa;134200;0;;SUSPENSO
RMP;NI/015/URSP/2013;03/06/2013;Araraquara - Pradópolis e Araraquara - São José do Rio Preto;Inciso I, Art. 4º, RTF;Multa;50000;0;;SUSPENSO
RMP;NI/016/URSP/2013;03/06/2013;Araraquara - Pradópolis e Araraquara - São José do Rio Preto;Inciso IX, item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;134200;0;;SUSPENSO
RMP;NI/017/URSP/2016;03/06/2013;Araraquara - Pradópolis e Araraquara - São José do Rio Preto;Art. 12 do RTF;Multa;50000;0;;SUSPENSO
RMP;NI/010/URSP/2013;05/06/2013;São José do Rio Preto, segmentos Ecatu - Simonsen e Jales - Pimenta Bueno;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
MRS;10;13/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
MRS;11;13/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FTL;AI/004/URCE/2013;14/06/2013;São Luis a Teresina a Ramal do Itaqui;Inciso XIV, Clausula Nona Item 9.1 do Contrato de Concessão;Multa;194100;0;27/09/2016;ARQUIVADO-QUITADO
FTL;AI/005/URCE/2014;14/06/2013;São Luis a Teresina a Ramal do Itaqui;Inciso IX, Cláusula Quarta do Contrato de Arrendamento;Multa;55182,58;0;02/02/2015;ARQUIVADO-QUITADO
RMS;NI/041/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/042/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/043/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/044/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/045/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/046/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/047/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/048/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/049/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/050/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/051/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/052/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/053/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/054/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/055/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/056/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/057/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/058/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/059/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/060/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/061/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/062/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/063/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/064/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/065/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/066/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
RMS;NI/067/2013/GEAFI;18/06/2013;N/A;Descumprimento da Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, Contrato de Concessão;Multa;217700;0;;SUSPENSO
